runNum, eventNum, m1_pt, m1_eta, m1_phi, m1_m, m2_pt, m2_eta, m2_phi, m2_m, 4_vector_m1, 4_vector_m2, invariant_mass
163012,14,198.597,0.497003,-2.83352,0.1,246.074,-0.810984,0.3615,0.1,[7.459627553634577e-07 -189.24700446267073 -60.219097559710086 102.81727057364418],[1.1058594567688734e-06 230.16958765665558 87.0308818406728 -222.16796941445332],539.9695332179784
163012,15,247.743,-0.391968,-0.0585054,0.1,239.056,-0.120629,-3.07624,0.1,[8.906809034551557e-07 247.31912342081455 -14.486036012654042 -99.61307739373584],[8.032137530146388e-07 -238.5456812462159 -15.61182547874415 -28.90707357468946],490.2832466303157
163012,18,235.336,-0.148169,2.00484,0.1,239.27,0.222853,-1.06073,0.1,[7.936291715223492e-07 -98.9688944280761 213.51391250146753 -34.99722771587178],[8.180197071284014e-07 116.82002007073056 -208.81383050620502 53.764494053131465],482.44252984130526
163012,21,278.173,0.660492,-1.20584,0.1,209.382,0.0321161,1.87743,0.1,[1.1377458454311583e-06 99.28230760244226 -259.8523452388568 197.38424210457836],[6.987834765359209e-07 -63.20217613232338 199.61539734233622 6.725689306262315],506.5023271140496
163012,25,267.251,-0.263643,-2.71091,0.1,249.423,-0.0642452,0.379654,0.1,[9.226147168328032e-07 -242.8458951209593 -111.57494442705323 -71.27793485626577],[8.337032181889721e-07 231.66231610313355 92.43594661565284 -16.035255984991743],518.7675692462899
163012,33,211.376,0.780715,1.60188,0.1,234.538,-0.513111,-1.18382,0.1,[9.310899721467106e-07 -6.569284520119284 211.2738930319923 182.306960309634],[8.876017729306728e-07 88.51230958484763 -217.19494583428062 -125.69473577066276],536.0234747811121
163012,34,212.206,1.06129,1.80431,0.1,184.659,-0.275918,-1.3886,0.1,[1.1453275701148864e-06 -49.10388583642297 206.4465907487056 269.9353308672113],[6.395519366631184e-07 33.45836091331366 -181.60254504272356 -51.599693606168366],487.63972639818616
163012,35,290.727,-0.731626,0.316609,0.1,215.823,-0.33663,-2.8213,0.1,[1.2410920159705452e-06 276.27689523380434 90.51665973161782 -232.19368159406844],[7.610846619141342e-07 -204.8469584073443 -67.95065091858771 -74.03245268474869],510.7828419032144
163012,37,235.258,-0.504296,2.57523,0.1,174.55,0.318595,-0.68601,0.1,[8.866539006773738e-07 -198.52439952956865 126.23149113998535 -123.73263003502541],[6.120363019271421e-07 135.0632383380357 -110.56954440370535 56.55631771987108],439.41056058560844
163012,42,230.872,0.561722,2.3177,0.1,231.338,-0.427796,-0.881127,0.1,[8.948310202642145e-07 -156.84749869900372 169.41293497211487 136.6142887996081],[8.433545998091544e-07 147.19623239039026 -178.4671942236842 -102.01181554701691],519.7763733255811
163012,44,182.373,-0.874723,1.25594,0.1,172.994,0.678691,-1.93199,0.1,[8.562830385730066e-07 56.47724584954556 173.40770406833136 -180.66173861586998],[7.15126160096802e-07 -61.134546354352715 -161.83167575616184 126.63290791194483],467.82178421247966
163012,45,266.366,0.698351,2.01279,0.1,245.103,-0.144279,-1.07815,0.1,[1.1141094760282264e-06 -113.93603119192561 240.7684089581367 201.509863457717],[8.260999459017353e-07 115.92371355860668 -215.95641514847878 -35.48603281454343],556.9066651969451
163012,46,258.661,-0.575118,2.59629,0.1,223.199,0.385282,-0.554257,0.1,[1.009467134839221e-06 -221.1474858364579 134.16147893197086 -157.09798689500278],[8.004572297632686e-07 189.78426261947138 -117.47224039313936 88.13794101444005],537.0278450037964
163012,53,200.641,-0.408838,2.59942,0.1,179.256,0.885518,-0.51577,0.1,[7.259833014319031e-07 -171.8669976377077 103.53041101048606 -84.33402902864563],[8.480913024081515e-07 155.93716282053086 -88.4099247114443 180.30817713545855],461.5106940221077
163012,58,270.13,0.884143,1.96847,0.1,251.359,0.422728,-1.15522,0.1,[1.2767869234969588e-06 -104.61448814244265 249.0502474816974 271.1890125815981],[9.144801766220187e-07 101.4779691322088 -229.96427692535744 109.44953797632074],535.061769688573
163012,59,228.381,-0.886903,2.32515,0.1,218.182,-0.146902,-0.793252,0.1,[1.081572504988449e-06 -156.39937949542917 166.42450316718606 -230.17038749792277],[7.35643805754864e-07 153.06155208773112 -155.4848751374061 -32.16677577274411],477.3280662061209
163012,66,238.032,-0.194977,1.58898,0.1,107.615,-0.215841,-1.13098,0.1,[8.09129388958167e-07 -4.328057582022494 237.99264892337894 -46.70538356255456],[3.67359276829513e-07 45.81959144588755 -97.37326771107122 -23.408502798820464],313.02985249722434
163012,70,253.811,0.457056,-2.94543,0.1,192.315,-0.973888,0.0323026,0.1,[9.366023864909278e-07 -248.94334237970372 -49.469546246368765 120.08717791956762],[9.705265246364772e-07 192.2146724149846 6.211194200808446 -218.33605864965426],558.7017388023966
163012,88,232.645,-0.55022,-1.1448,0.1,235.007,-0.542223,1.95049,0.1,[8.964808063783485e-07 96.13549069861145 -211.85292882831993 -134.56320339343912],[9.019855881335361e-07 -87.10204908284578 218.26938194481042 -133.76264104576777],467.5244973754747
163012,89,229.509,-0.587132,-1.81523,0.1,199.394,0.666329,1.29179,0.1,[9.013475135805463e-07 -55.542754992834524 -222.68673837659475 -142.62866772711973],[8.183032283753369e-07 54.913214724167645 191.6833484803974 142.91424926235794],514.6047747991711
163012,91,253.234,-0.215226,-1.59248,0.1,289.467,-0.461449,1.54674,0.1,[8.643375441708606e-07 -5.490613012539576 -253.17446933833304 -54.92429641488157],[1.070195815129287e-06 6.962841129007295 289.3832457700552 -138.36542776680776],545.5984914817927
163012,94,263.165,0.391966,-1.78349,0.1,239.184,0.0121067,1.23934,0.1,[9.461250699421524e-07 -55.55245673106184 -257.23479892142024 105.8134234753549],[7.978904858831223e-07 77.8353603904205 226.16507804896264 2.895799672204508],509.9852440372113
163012,95,226.639,-0.178513,2.93216,0.1,176.725,1.09468,-0.301711,0.1,[7.68063890825275e-07 -221.6867171689787 47.11937766822951 -40.6732289309747],[9.794021578002757e-07 168.74223559662116 -52.514603215242865 234.47692927929424],483.7924751814503
163012,97,321.882,0.263707,-0.846155,0.1,190.553,-0.0431995,2.1096,0.1,[1.1112323724713609e-06 213.3649342332887 -241.00503472671355 85.86977116034095],[6.36209662644876e-07 -97.77455914678661 163.55604969750132 -8.23435492045502],499.0520805943906
163012,98,200.554,-0.415382,0.363759,0.1,208.482,0.644043,2.67075,0.1,[7.275241402539316e-07 187.43095273523616 71.3550619981629 -85.72292276247582],[8.447033002786995e-07 -185.79631167223565 94.5752340361549 143.7482334781731],437.3336736321041
163012,99,266.909,-0.391651,-3.09708,0.1,266.974,-0.654706,0.0743323,0.1,[9.594727002967078e-07 -266.644620069957 -11.876904847150893 -107.22819880851318],[1.0883033097786863e-06 266.23678504158875 19.826521800831998 -187.54680655964626],538.4488134092497
163012,100,249.592,0.410841,-1.97754,0.1,225.108,0.494603,1.22343,0.1,[9.03806380978733e-07 -98.74378042261857 -229.22877718962272 105.45177101125944],[8.446118297900609e-07 76.63185522466027 211.66286974532568 115.9344620902052],474.2753012465976
163012,102,220.071,0.962095,-0.335369,0.1,212.724,0.0990341,2.80323,0.1,[1.1008471388804577e-06 207.81060900746883 -72.42924702732259 245.93838168352065],[7.130534567590996e-07 -200.66242910896042 70.61224907968466 21.101383320269914],473.6527988218834
163012,110,219.94,-0.878145,1.13436,0.1,207.457,-0.0160631,-2.08395,0.1,[1.0351617033513683e-06 92.97139340127362 199.32366545151035 -218.9369179724171],[6.920914235652773e-07 -101.8462770084224 -180.73666675172387 -3.332545844732981],467.2333119332985
163012,112,221.845,-0.653972,-3.04846,0.1,192.922,0.302611,0.177013,0.1,[9.039563800372184e-07 -220.88358770937188 -20.6311586110963 -155.64513913897437],[6.732087368053338e-07 189.9074132371587 33.97164231489322 59.275422133563396],461.66679026504283
163012,114,209.539,-0.425155,1.64458,0.1,212.536,-0.811658,-1.5413,0.1,[7.630739138559176e-07 -15.446532960437041 208.96889036529367 -91.79474725349256],[9.555709283899062e-07 6.268122306896836 -212.44355000504436 -192.08121728658963],429.8686321043575
163012,116,197.917,-0.709724,1.00678,0.1,186.592,0.69269,-2.14699,0.1,[8.335466544185724e-07 105.80341153562149 167.26259891686462 -152.5593759322123],[7.777916352376548e-07 -101.66206211808809 -156.46533031281405 139.83738182761613],482.7610276765335
163012,117,286.515,0.0544226,-1.65612,0.1,234.444,0.375592,1.51446,0.1,[9.571268967770075e-07 -24.41686072913287 -285.47269946027086 15.600589600240962],[8.378321724564855e-07 13.200728507588508 234.07206134622078 90.14026002107414],524.9942901492036
163012,121,261.039,0.0164341,0.638491,0.1,190.996,-0.27614,-2.50772,0.1,[8.708500285386088e-07 209.61327604041503 155.57517163289512 4.290134136797866],[6.615391701281202e-07 -153.8930981861142 -113.12111362022128 -53.41448295368422],451.3611648626645
163012,126,259.443,0.640334,-1.1464,0.1,248.441,0.481619,2.03568,0.1,[1.0489752374308822e-06 106.8310353131837 -236.42715610291745 177.71820488797994],[9.266947692799533e-07 -111.38077670840158 222.07488165218774 124.33360944413118],509.2608405546421
163012,128,194.497,0.940852,-0.229688,0.1,175.019,-0.719415,2.91584,0.1,[9.577365316737878e-07 189.3890179865179 -44.281857177656946 211.21093337383766],[7.415052307551262e-07 -170.57805199809954 39.1762496614166 -137.05690891718928],503.6167784467077
163012,129,214.75,-0.695775,-2.60259,0.1,211.815,0.594357,0.638806,0.1,[8.968260605541607e-07 -184.30296541577727 -110.22694515839041 -161.76846219642815],[8.350522108584607e-07 170.04682678870427 126.29200657243675 133.43796464140382],517.9854230273872
163012,134,243.422,0.219189,-0.307475,0.1,213.551,-0.690894,2.88056,0.1,[8.315517059335799e-07 232.00570446263706 -73.67240447274348 53.78368527835289],[8.892103927783233e-07 -206.31674371027736 55.11289201074209 -159.56219484926365],503.91460824104115
163012,135,293.251,0.176956,2.44714,0.1,224.15,0.496925,-0.752667,0.1,[9.935351907131567e-07 -225.33527055202745 187.6703621945793 52.163770408271844],[8.419137866822753e-07 163.5999880179866 -153.2261936501545 116.0268348447908],519.1276098960329
163012,145,221.777,-0.126734,-0.033387,0.1,220.908,0.452584,3.11006,0.1,[7.457173718421909e-07 221.65340498327546 -7.403093158948631 -28.181986052626602],[8.136342031905868e-07 -220.79818377710941 6.96466113531788 103.4277225204333],461.38533538757173
163012,146,289.972,-0.0720819,-1.43216,0.1,209.026,-0.242999,1.70332,0.1,[9.697564230669527e-07 40.072000350928306 -287.1898249797078 -20.919837614505518],[7.179226228830972e-07 -27.61988155289272 207.19317271330198 -51.2944631658957],494.1856616574585
163012,149,271.375,-0.120855,-0.222898,0.1,211.119,-0.0629044,2.91088,0.1,[9.118283888001825e-07 264.66143291955734 -59.98930362961937 -32.8769224667572],[7.056110013319058e-07 -205.5251231578468 48.276867254948435 -13.289074042971366],478.9140567761557
163012,151,267.429,0.502794,0.0546861,0.1,284.505,0.354482,3.13174,0.1,[1.0071982498759076e-06 267.02921713658867 14.617360788478772 140.1990998028972],[1.0092584531215407e-06 -284.4911909811749 2.8030838575910204 102.97734421754019],552.900945312657
163012,153,241.924,-0.551681,0.160415,0.1,181.642,0.624223,-3.03438,0.1,[9.329196890270467e-07 238.81795743464005 38.64201059399545 -140.33869641747117],[7.278200679664349e-07 -180.59905278593635 -19.437034157056242 120.89341391826164],493.7057513425528
163012,154,224.806,0.802993,-0.604488,0.1,203.837,-0.071042,2.50197,0.1,[1.0049029379089998e-06 184.96884721901137 -127.76644001642231 200.55233457788793],[6.816436323494551e-07 -163.5427159360351 121.66882358790737 -14.493172070091019],469.6074809786858
163012,162,313.021,0.87528,3.0056,0.1,302.317,0.443974,-0.0893233,0.1,[1.4702816209470912e-06 -310.13095269321974 42.437467202884505 310.32929461457917],[1.1094507054662437e-06 301.111760611896 -26.968057219685388 138.67399522146735],629.4431389568005
163012,163,225.596,-0.053371,2.03669,0.1,230.549,0.367582,-1.14633,0.1,[7.535793292333429e-07 -101.34255245592398 201.5520832879638 -12.046000982075475],[8.215706268694722e-07 94.94803815551764 -210.0897699827823 86.6670203119424],466.1628834086949
163012,164,235.725,0.0519809,-1.85257,0.1,216.955,-0.77781,1.27927,0.1,[7.873565619127207e-07 -65.54564900787462 -226.42889285852303 12.258716449902392],[9.538557443279085e-07 62.35600953949783 207.8008664546663 -186.28722272027406],491.77568157343694
163012,165,204.801,-0.12758,0.348205,0.1,215.24,0.577364,-2.81387,0.1,[6.887098672120643e-07 192.51021629834662 69.88037079011387 -26.19945008835422],[8.409910550057315e-07 -203.7844639790206 -69.28311367702283 131.29214121213704],446.2459149698367
163012,167,246.655,-0.139977,1.22579,0.1,223.089,-0.639022,-1.87789,0.1,[8.30826081084101e-07 83.41937000662601 232.12043799006074 -34.63888540967826],[9.01321418601424e-07 -67.43747551568852 -212.65203694550144 -152.4611039530889],483.7518090654998
163012,168,254.232,-0.342815,-1.28366,0.1,223.113,-0.293168,1.86922,0.1,[8.983476159825129e-07 72.00027161384908 -243.823441677645 -88.8717001223009],[7.764367780877232e-07 -65.59832720282189 213.25165940079228 -66.35059161388898],476.46879238806787
163025,3,294.787,-0.328511,-2.78037,0.1,263.963,0.166612,0.362416,0.1,[1.036841340631264e-06 -275.7630432626752 -104.1831048659423 -98.59202948506076],[8.927351002285453e-07 246.81675501795647 93.58394526523279 44.18316076496902],575.0824609949946
163025,11,250.957,-0.324741,-1.66511,0.1,229.233,-0.0376283,1.49744,0.1,[8.816308100331874e-07 -23.6336030043225 -249.84168719017666 -82.9359827668335],[7.651804408717402e-07 16.800613623003706 228.6165078704741 -8.62768373132593],484.6237300224189
163025,12,384.821,-0.023881,-2.0571,0.1,187.957,0.164769,1.79547,0.1,[1.283990774472508e-06 -179.85043896869382 -340.20732156108596 -9.190783830192416],[6.354869990506974e-07 -41.87461088375034 183.23305054584037 31.109808130449995],506.80720066030517
163025,13,261.363,0.728588,0.916552,0.1,252.583,0.74101,-2.28698,0.1,[1.1136291108729064e-06 159.05501092728204 207.3936384461254 207.7264425879571],[1.0846201510775968e-06 -165.8234524532096 -190.52756888570784 204.77171611372123],513.6345408928822
163025,16,207.1,0.866706,-0.470659,0.1,182.845,-0.354535,2.65849,0.1,[9.669268784732783e-07 184.5819429740288 -93.91440958624176 202.82622780221885],[6.486395851859245e-07 -161.91983695984916 84.93680252926801 -66.19154198302391],464.02245508448067
163025,18,261.237,-0.386688,0.347882,0.1,225.962,0.324707,-2.65117,0.1,[9.37357388878154e-07 245.5880841692456 89.05763910569124 -103.55357888185569],[7.938130403249662e-07 -199.32873310061328 -106.42782345094008 74.66757237717883],515.8260131751788
163025,19,225.634,0.603526,0.0103677,0.1,231.687,0.878626,3.12738,0.1,[8.939165970072861e-07 225.6218734991753 2.3392637136756442 144.59472821034325],[1.0908198654316704e-06 -231.66360006226785 3.292776213108961 230.7876130539701],461.57947577564624
163025,21,271.029,0.917262,2.89063,0.1,195.557,-0.110094,-0.0867694,0.1,[1.3118030208905059e-06 -262.5386936416295 67.30641263614204 284.9622849430585],[6.562652277701636e-07 194.82129440104427 -16.947079302984143 -21.57317109297814],521.1704588843821
163025,25,225.065,0.395758,1.86818,0.1,224.198,-0.417355,-1.20402,0.1,[8.10299257449373e-07 -65.94848454585596 215.1860860072161 91.41467326570285],[8.139266988748296e-07 80.3992052450932 -209.2861940022738 -96.3103353439032],486.65583223592404
163025,28,239.859,-1.06244,-2.76446,0.1,184.635,0.115431,0.295845,0.1,[1.295748806526455e-06 -223.0027586253259 -88.32955069790992 -305.5576807329419],[6.199837783957967e-07 176.61374024768028 53.83001003831337 21.359963534514584],495.7171221845402
163025,32,198.91,-0.787059,-2.07367,0.1,177.259,0.945428,1.10541,0.1,[8.798264963612223e-07 -95.86376768531981 -174.28518624706757 -173.2251733531385],[8.758009987415057e-07 79.5481802409027 158.40719712614342 193.69104461569535],525.432838751787
163035,1,225.949,-0.0440601,0.469218,0.1,229.883,0.213372,-2.73,0.1,[7.544164907881557e-07 201.5289229828326 102.17163893360785 -9.958556883785263],[7.84328994442942e-07 -210.68427834705514 -91.96917171737817 49.42363638060455],459.4085825932815
163035,3,250.52,-0.993225,2.92392,0.1,232.096,-0.0684531,-0.216053,0.1,[1.2828434567060745e-06 -244.6084048571266 54.10174371729659 -291.79911075700744],[7.760035601169896e-07 226.70004599677156 -49.75582740807012 -15.900101433044998],534.7434252076902
163035,4,169.613,-1.14626,1.77266,0.1,139.898,0.216781,-1.12363,0.1,[9.799744355041615e-07 -34.00664469021114 166.16894380693927 -239.881979973295],[4.776574856359677e-07 60.493604526696984 -126.14267404557263 30.56532006548082],380.5792455183445
163035,8,221.439,-0.887721,-0.368254,0.1,180.709,0.449764,2.76431,0.1,[1.0493057025803853e-06 206.59313260042254 -79.71516971909567 -223.43124299171362],[6.647826385159046e-07 -167.99957793269013 66.57240040315489 84.0444541533644],492.92218772994977
163035,11,230.737,-0.318791,2.49518,0.1,225.407,-0.781141,-0.63188,0.1,[8.090973681045636e-07 -184.18573751140485 138.97905333675243 -74.80912797799668],[9.93171446153051e-07 181.8850758215933 -133.13953147872073 -194.5351984007734],468.34331469266925
163035,13,276.312,-0.568348,1.0092,0.1,196.109,-0.0140978,-2.11522,0.1,[1.0745880219868674e-06 147.14664443790645 233.87215818618586 -165.63354662572735],[6.542143029781608e-07 -101.56978748988008 -167.75672311493392 -2.76479704104067],483.5386472793669
163035,14,239.167,-0.580866,1.53443,0.1,203.303,0.562363,-1.60058,0.1,[9.361891093586607e-07 8.695708291652254 239.0088670871993 -146.86911897574615],[7.882344199880677e-07 -6.054214938403539 -203.21283495507762 120.45228450368535],515.0445986788613
163064,1,222.577,-0.195581,-2.02394,0.1,224.51,-0.914192,1.08622,0.1,[7.566821739926428e-07 -97.44289551846796 -200.1134754132688 -43.80989293799958],[1.0842350355582786e-06 104.58428010579296 198.66270021006218 -235.05279854287173],476.202145874431
163064,5,225.0,-0.29946,1.40197,0.1,209.735,-0.801883,-1.73389,0.1,[7.844234093961465e-07 37.80573263442364 221.80109688631947 -68.39006737975629],[9.368420280822497e-07 -34.05500709279908 -206.95174973145168 -186.7954332360843],448.2464754797595
163064,6,246.489,0.202274,-1.97388,0.1,259.532,-0.842785,1.13646,0.1,[8.390763340801914e-07 -96.68697094963909 -226.73433081380432 50.199002459269614],[1.1917896026164504e-06 109.21325689500964 235.4343295749042 -245.5584296224482],576.4426780051085
163064,12,167.867,-0.740465,-1.97599,0.1,194.281,0.797786,0.914107,0.1,[7.205927506814084e-07 -66.17262725694711 -154.2741491336547 -135.9738011162716],[8.654548819543728e-07 118.60817953792285 153.8739962037116 171.96725896656332],471.2121830393108
163064,17,241.512,0.00396978,-0.968584,0.1,327.447,0.339696,2.31784,0.1,[8.056037344260004e-07 136.80857863812736 -199.0262770465632 0.9587520255420531],[1.1558729570993954e-06 -222.49128837265332 240.24813091318072 113.38406048186447],568.9210796595881
163064,20,224.742,0.0355496,-1.95257,0.1,211.01,0.56049,1.23867,0.1,[7.50132442441571e-07 -83.73146006030248 -208.5617634183456 7.991171127529146],[8.17335903406267e-07 68.80063122786103 199.4785533400718 124.55934016217971],450.4944081112486
163064,22,276.758,0.154413,1.5977,0.1,269.736,0.0469679,-1.47844,0.1,[9.341929514963584e-07 -7.444908599441131 276.65784626492336 42.90506019523284],[9.007351005927111e-07 24.876426234928775 -268.5864350889265 12.673591898167189],546.9454886529928
163064,24,234.283,-0.409285,-1.53855,0.1,208.401,0.0477817,1.59247,0.1,[8.478577053481965e-07 7.553456975355471 -234.16120382488953 -98.58814493462299],[6.959446873044389e-07 -4.516461550357453 208.35205392811503 9.961543570469361],453.511447468209
163064,25,217.003,-0.225922,-2.39894,0.1,212.497,0.528852,0.724139,0.1,[7.423956469932262e-07 -159.86118639658497 -146.74707183748615 -49.44386924959548],[8.102677318131944e-07 159.17514990511557 140.77729455307767 117.69167352670044],460.4071594352885
163064,27,227.312,0.0773914,2.58474,0.1,252.271,0.207801,-0.57258,0.1,[7.605031087370266e-07 -192.97032561678353 120.13824859449441 17.609560175719135],[8.597192143899992e-07 212.03526995537834 -136.68102185727847 52.800257296545034],479.9368452824773
163064,28,212.461,-0.452725,1.18813,0.1,226.583,0.657271,-1.89957,0.1,[7.825695512950273e-07 79.33193275457323 197.09419313217697 -99.50596957020328],[9.25016773094387e-07 -73.1597144888441 -214.44699127036222 159.88327922100345],508.0147519808462
163064,35,255.75,0.968786,1.06401,0.1,218.804,0.413482,-2.02893,0.1,[1.285729550302188e-06 124.13338138757649 223.60448592388855 288.38375287884907],[7.931360284864447e-07 -96.7715408452206 -196.24081965391858 93.07158877238155],491.3326756081105
163064,37,266.224,0.204361,0.182393,0.1,286.995,0.278187,-2.98999,0.1,[9.066359005312599e-07 261.8079983420607 48.28861335888124 54.78528981548604],[9.94594077991586e-07 -283.7032565052403 -43.34273033995241 80.87202414916815],553.1401769953563
163064,38,232.044,-0.570902,-1.209,0.1,220.106,0.109507,1.95049,0.1,[9.03616027733503e-07 82.13309702180517 -217.02205489213935 -139.78877988035188],[7.386012146976444e-07 -81.5792023872857 204.4296577648514 24.15134992084833],478.38516794113303
163064,46,200.973,-0.694966,-2.54071,0.1,187.664,0.562421,0.579899,0.1,[8.388831307989852e-07 -165.76994826683935 -113.6242534875781 -151.1869165660041],[7.276213335780705e-07 156.98431321379195 102.82850918297935 111.1991935208837],467.71362675130916
163064,47,237.257,0.641456,1.35674,0.1,206.91,-0.285389,-1.75697,0.1,[9.598820661966108e-07 50.39941004284476 231.84215215601583 162.8435866070005],[7.184752315796221e-07 -38.29905186461691 -203.33452910480153 -59.85467945740586],491.5313009984776
163064,50,190.56,-0.49043,-2.85709,0.1,196.031,-1.04728,0.292919,0.1,[7.136268668990085e-07 -182.89974842176036 -53.48640600429947 -97.24803178124675],[1.0464774364926568e-06 187.6810791126525 56.60358207843637 -244.94053778428716],401.6289428107175
163064,51,262.713,-0.0935978,0.814077,0.1,236.445,0.757182,-2.3023,0.1,[8.801576130483169e-07 180.36292835817466 191.0165815919235 -24.625277271449367],[1.0257954124086596e-06 -157.94274882556036 -175.9554662931105 196.6362769505436],544.2146981274667
163064,53,286.588,-0.224423,-1.40027,0.1,208.189,0.218681,1.52799,0.1,[9.801295910780406e-07 48.63428889677261 -282.4312087703929 -64.8581943869169],[7.111147385569256e-07 8.909084980089975 207.99828827617196 45.89070781170361],497.8557443725099
163064,54,262.894,-0.753954,2.24101,0.1,192.165,-0.372107,-0.880579,0.1,[1.138193840540514e-06 -163.2975162796584 206.02712542986836 -217.5296294470299],[6.858850815426878e-07 122.35237397434007 -148.1799035221822 -73.16756567603036],457.724701495178
163064,58,242.341,0.527853,1.17385,0.1,220.357,-0.382596,-1.97671,0.1,[9.236184234072878e-07 93.68997857890822 223.4979825297842 133.94411862105417],[7.894882141969262e-07 -87.00980253798184 -202.45123292116895 -86.37963599320598],510.89216010950224
163064,59,261.872,-0.198158,-0.217205,0.1,242.309,0.0966208,2.79416,0.1,[8.907171213199673e-07 255.71894771924045 -56.43371475779678 -52.232303035707986],[8.120315959816072e-07 -227.83102598470802 82.5025762007181 23.448534002973815],508.2273534143869
163064,61,248.721,0.319649,-1.23514,0.1,230.215,-0.840734,1.86588,0.1,[8.723907734910376e-07 81.92594674717671 -234.8409570125679 80.86423583806024],[1.055675871736602e-06 -66.9511050759456 220.2646039519507 -217.17033322226504],561.3295519256944
163064,63,232.323,0.554787,2.4565,0.1,221.794,0.653913,-0.627763,0.1,[8.972964272739778e-07 -179.90173686446863 147.0011612272076 135.60408208586222],[9.037179465327525e-07 179.50751056622815 -130.26754041707974 155.59337282941038],454.36642228042035
163064,65,267.871,-0.0588403,-1.24568,0.1,219.604,0.792337,1.85003,0.1,[8.950687524179559e-07 85.56309253893382 -253.83819617262853 -15.770706500037466],[9.747415412418122e-07 -60.52705353280528 211.0980639575762 192.78666082665504],529.5599726339619
163064,70,244.279,0.592427,2.25817,0.1,268.67,0.0454723,-0.9029,0.1,[9.620482405473147e-07 -154.99733276159776 188.80692963392667 153.33251746003893],[8.971134122906499e-07 166.39692508446322 -210.93987821755172 12.22125353410788],531.6250983358809
163064,71,196.187,-0.746655,-2.42745,0.1,238.092,0.0704564,0.857689,0.1,[8.454576520127526e-07 -148.24969824947337 -128.49656002376133 -160.47912355648708],[7.961615305665409e-07 155.7567146621337 180.07677890738347 16.78898752932417],467.80660600329446
163064,81,218.145,-0.685408,-2.86978,0.1,200.946,0.415256,0.209463,0.1,[9.053704222110429e-07 -210.13598555240176 -58.56712901381465 -161.50329919514468],[7.289100551238668e-07 196.5538663435861 41.783639637873726 85.86294115217119],483.58912510618
163064,82,228.592,-0.0462207,0.958591,0.1,227.017,0.572339,-2.20977,0.1,[7.633155399069218e-07 131.3658006720832 187.07573032807466 -10.569444660956881],[8.846965462809804e-07 -135.3865629393885 -182.22841947528104 137.14138382437557],477.5319256980944
163064,84,205.662,0.191231,-2.6477,0.1,194.87,-0.893347,0.491831,0.1,[6.985964764864104e-07 -181.0841970923228 -97.49549634433787 39.569093927556],[9.271109960925833e-07 171.77199343409004 92.02553543272069 -198.18377405172936],460.7157252781537
163064,88,254.925,0.355038,1.78438,0.1,227.421,0.776016,-1.36577,0.1,[9.044970768180838e-07 -54.03479445560257 249.1324880723925 92.42153570722664],[9.987032018822383e-07 46.30130895522642 -222.65780927250825 194.73635246199248],492.26431247581127
163064,91,276.029,0.436204,-2.28089,0.1,220.254,0.57468,0.812203,0.1,[1.0097272673892465e-06 -179.9446317917556 -209.3130151957338 124.25976588664038],[8.593821532587844e-07 151.51298131448263 159.86131805160758 133.6586039996536],494.17679095901286
163064,94,233.683,0.195503,-1.60057,0.1,198.334,-0.845377,1.36037,0.1,[7.944266289113772e-07 -6.956573368475246 -233.57943097792025 45.977313152068405],[9.123895387086268e-07 41.427379516647875 193.95913946598037 -188.3637678738048],488.6669399930222
163064,109,242.839,-0.187311,-0.961281,0.1,229.107,-0.21299,2.23409,0.1,[8.24275383581004e-07 139.01807423869548 -199.1099067248151 -45.75286785935659],[7.816186835638358e-07 -141.06473057381334 180.5291091130111 -49.16728534549615],471.61458966680624
163064,110,233.267,-0.848112,-2.83102,0.1,222.006,-0.180892,0.383978,0.1,[1.0751158050126567e-06 -222.10720832989657 -71.28731511917051 -222.42138057158243],[7.526812707034829e-07 205.83991603752435 83.16605678800052 -40.37848179046339],480.4065168224582
163064,111,243.185,0.0465077,-2.46651,0.1,235.089,0.429855,0.696045,0.1,[8.120553466675109e-07 -189.84365875582023 -151.98134574744256 11.3140526476698],[8.577428646018888e-07 180.4035559273269 150.73617657939926 104.19511359730562],486.9909939501845
163064,118,196.397,0.277722,3.08984,0.1,179.816,-1.15351,-0.166464,0.1,[6.805369117919373e-07 -196.1340500059455 10.159529382075984 55.24763226663961],[1.0451018720050688e-06 177.33037338953073 -29.794840652864863 -256.57678208107774],475.7745183517678
163064,124,196.808,-0.973653,1.13221,0.1,182.026,0.449473,-2.02866,0.1,[9.93025534512695e-07 83.57648856560849 178.1806931826305 -223.367015122073],[6.695454009674991e-07 -80.46146871381022 -163.27711636483704 84.59855233834955],478.4769564914612
163064,132,275.613,0.297492,-2.02486,0.1,256.387,-0.672753,1.10342,0.1,[9.603287329400914e-07 -120.88966494726112 -247.6857175493552 83.2074377614231],[1.056159132554347e-06 115.51402076835137 228.89037720037268 -185.79378376443606],595.4391700017918
163064,134,203.294,-1.00137,-2.87752,0.1,189.851,0.37373,0.191597,0.1,[1.0474801655655381e-06 -196.2468066776606 -53.06261682975039 -239.34134347882093],[6.780180704431838e-07 186.3769878085814 36.152740095321974 72.61630432092586],489.2951589298835
163064,135,230.218,-0.0425726,0.978055,0.1,98.3896,0.142681,-2.06516,0.1,[7.686206695246673e-07 128.60824901374895 190.94566192929742 -9.803939687021783],[3.315388665566522e-07 -46.68307167003957 -86.60949259526896 14.08600675760478],301.9351194471965
